created_at,id_str,text,lang,user.screen_name,user.name,user.id_str,user.description,user.location,user.time_zone,user.utc_offset,user.lang,user.followers_count,user.listed_count,user.favourites_count,user.statuses_count,user.friends_count,retweeted_status.text,retweeted_status.created_at,retweeted_status.id_str,retweeted_status.user.screen_name,quoted_status.text,quoted_status.created_at,quoted_status.id_str,quoted_status.user.screen_name
Thu Apr 20 2017 05:11:56 GMT-0400 (EDT),854986000000000000,RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,en,ptypk,Peggy Lee Karfilis,32446371,"El amor es infinito mientras dura: EGaleano At the risk of seeming ridiculous, let me say that the true revolutionary is guided by a great feeling of love: Che","Cape Town, Toronto, Quito ",Quito,-18000,en,2531,127,24503,139183,,They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,Thu Apr 20 2017 01:50:26 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 07:45:29 GMT-0400 (EDT),855025000000000000,RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,en,TyronneMcC,Tyronne McCrindle,45350207,South African. Afro-optimist. Social Pan-Africanism. Recovering scientist.,South Africa,Pretoria,7200,en,222,14,356,7691,,They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,Thu Apr 20 2017 01:50:26 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 08:14:59 GMT-0400 (EDT),855032000000000000,RT @jared_za: Happy to support @ReclaimCT as they campaign to desegregate #CapeTown #occupyitall https://t.co/zdRedDACSL #thundafund,en,Vauncornell1,Vauncornell,4011326417,"Art from the heart, believer in people passions creativity, freedom, Africa and the power of co creation #art",Cape town ,,,en,80,21,1466,6186,,Happy to support @ReclaimCT as they campaign to desegregate #CapeTown #occupyitall https://t.co/zdRedDACSL #thundafund,Thu Apr 20 2017 04:22:31 GMT-0400 (EDT),8.55E+17,jared_za,,,,
Thu Apr 20 2017 09:57:49 GMT-0400 (EDT),855058000000000000,RT @ReclaimCT: Cissie Gool House this morning _Ù÷ç https://t.co/aRYhvVAPfG,en,RezaHamdulay,Reza Hamdulay,195474279,"sneakers, street style, occasional rants.- you know, the usual. Stellenbosch_ÙÒçleftist. revolutionary. [he/him]",South Africa.,Greenland,-7200,en,248,0,9286,1073,,Cissie Gool House this morning _Ù÷ç https://t.co/aRYhvVAPfG,Thu Apr 20 2017 05:01:40 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 10:16:06 GMT-0400 (EDT),855063000000000000,RT @ReclaimCT: We need your support to sustain and build the occupations at Cissie Gool and Ahmed Kathrada Houses. Please donate to https:/‰Û_,en,matsogopala,Truly Blessed indeed,324523030,Mother| Wife| Believer| Give thanks to God the Almighty | Small business will lift millions out of poverty NOT handouts. Entrepreneur,"Centurion, South Africa",,,en,260,3,1606,2581,,We need your support to sustain and build the occupations at Cissie Gool and Ahmed Kathrada Houses. Please donate t‰Û_ https://t.co/fKkUMh4VRJ,Thu Apr 20 2017 01:53:08 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 10:16:06 GMT-0400 (EDT),855063000000000000,RT @ReclaimCT: We need your support to sustain and build the occupations at Cissie Gool and Ahmed Kathrada Houses. Please donate to https:/‰Û_,en,matsogopala,Truly Blessed indeed,324523030,Mother| Wife| Believer| Give thanks to God the Almighty | Small business will lift millions out of poverty NOT handouts. Entrepreneur,"Centurion, South Africa",,,en,260,3,1606,2581,,We need your support to sustain and build the occupations at Cissie Gool and Ahmed Kathrada Houses. Please donate t‰Û_ https://t.co/fKkUMh4VRJ,Thu Apr 20 2017 01:53:08 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 10:51:05 GMT-0400 (EDT),855071000000000000,Conradie Hospital - UrbX Cape Town: https://t.co/pIfBGeXWZd via @YouTube,ro,CPTParanormal,Cape Town Paranormal,2695694868,THE S.A. Paranormal Investigations Team!,"Cape Town, South Africa",Pacific Time (US & Canada),-25200,en,1153,18,260,1197,,,,,,,,,
Thu Apr 20 2017 10:51:54 GMT-0400 (EDT),855072000000000000,I added a video to a @YouTube playlist https://t.co/pIfBGeXWZd Conradie Hospital - UrbX Cape Town,en,CPTParanormal,Cape Town Paranormal,2695694868,THE S.A. Paranormal Investigations Team!,"Cape Town, South Africa",Pacific Time (US & Canada),-25200,en,1153,18,260,1198,,,,,,,,,
Thu Apr 20 2017 10:51:54 GMT-0400 (EDT),855072000000000000,I added a video to a @YouTube playlist https://t.co/pIfBGeXWZd Conradie Hospital - UrbX Cape Town,en,CPTParanormal,Cape Town Paranormal,2695694868,THE S.A. Paranormal Investigations Team!,"Cape Town, South Africa",Pacific Time (US & Canada),-25200,en,1153,18,260,1197,,,,,,,,,
Thu Apr 20 2017 11:17:52 GMT-0400 (EDT),855078000000000000,RT @SWideology: What exactly is ‰Û÷spatial apartheid‰Ûª and why is it still relevant in 2017? #SWideology https://t.co/1iPVEbIe4M,en,_AshBlanchard,Ashley Blanchard,8.17E+17,NEW ACCOUNT. Last one is no longer in use! Macro social worker. #Analyst. Florida native. Typical Virgo. Tweets are my own.,"New Haven, CT",Eastern Time (US & Canada),-14400,en,970,3,622,830,,What exactly is ‰Û÷spatial apartheid‰Ûª and why is it still relevant in 2017? #SWideology https://t.co/1iPVEbIe4M,Wed Apr 19 2017 02:29:01 GMT-0400 (EDT),8.55E+17,SWideology,,,,
Thu Apr 20 2017 11:32:34 GMT-0400 (EDT),855082000000000000,RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,en,Sindelo_,Black Nerd ‰Ï__Ùè_,132515278,Anthropology student. I work in HIV research. Brilliant writer when I put down my coffee and comic books. UCT alumnus. Chelsea Football Club. Cinephile of note.,Cape Town | Nelson Mandela Bay,Pretoria,7200,en,2003,118,10914,116568,,They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,Thu Apr 20 2017 01:50:26 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 11:35:59 GMT-0400 (EDT),855083000000000000,RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,en,ZackieAchmat,Zackie Achmat,179085106,Works @NdifunaUkwazi Retweets generally means endorsed. #SocialismMustRise City Bowl Resident,Cape Town South Africa,,,en,27655,229,15632,13863,,They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,Thu Apr 20 2017 01:50:26 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 11:39:59 GMT-0400 (EDT),855084000000000000,RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,en,tshepo_motsitsi,Tshepo Motsitsi,861522349,"Inquisitive, avid reader, sports fan, current affairs junkie, passionate about Mzansi & its people.","Soweto, South Africa",,,en,1432,24,11554,17536,,They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr,Thu Apr 20 2017 01:50:26 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 11:40:05 GMT-0400 (EDT),855084000000000000,RT @TyronneMcC: Anti-eviction activist turned mayor wants to protect affordable housing from rising property prices @ReclaimCT https://t.co‰Û_,en,_maditla,neo,85557789,"minimalist, journalist.",south africa,Greenland,-7200,en,2534,112,80,71180,,Anti-eviction activist turned mayor wants to protect affordable housing from rising property prices @ReclaimCT https://t.co/ErgMowcQYD,Wed Apr 19 2017 05:58:24 GMT-0400 (EDT),8.55E+17,TyronneMcC,,,,
Thu Apr 20 2017 11:42:58 GMT-0400 (EDT),855084000000000000,RT @TyronneMcC: Anti-eviction activist turned mayor wants to protect affordable housing from rising property prices @ReclaimCT https://t.co‰Û_,en,Sindelo_,Black Nerd ‰Ï__Ùè_,132515278,Anthropology student. I work in HIV research. Brilliant writer when I put down my coffee and comic books. UCT alumnus. Chelsea Football Club. Cinephile of note.,Cape Town | Nelson Mandela Bay,Pretoria,7200,en,2003,118,10918,116581,,Anti-eviction activist turned mayor wants to protect affordable housing from rising property prices @ReclaimCT https://t.co/ErgMowcQYD,Wed Apr 19 2017 05:58:24 GMT-0400 (EDT),8.55E+17,TyronneMcC,,,,
Thu Apr 20 2017 13:38:47 GMT-0400 (EDT),855114000000000000,"Tafelberg site sale in Sea Point shows DA doesn't occupy moral high ground, says UCT professor‰Û_ https://t.co/mdcyIGFobs",en,CapeTimesSA,Cape Times,213210929,"The Cape Times is a must-read, a mix of hard news, politics, arts and analysis, crafted for residents of  Cape Town and beyond.","Cape Town, South Africa",Greenland,-7200,en,25139,322,239,10487,,,,,,,,,
Thu Apr 20 2017 13:38:47 GMT-0400 (EDT),855114000000000000,"Tafelberg site sale in Sea Point shows DA doesn't occupy moral high ground, says UCT professor‰Û_ https://t.co/mdcyIGFobs",en,CapeTimesSA,Cape Times,213210929,"The Cape Times is a must-read, a mix of hard news, politics, arts and analysis, crafted for residents of  Cape Town and beyond.","Cape Town, South Africa",Greenland,-7200,en,25139,322,239,10486,,,,,,,,,
Thu Apr 20 2017 14:28:13 GMT-0400 (EDT),855126000000000000,Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,en,ZackieAchmat,Zackie Achmat,179085106,Works @NdifunaUkwazi Retweets generally means endorsed. #SocialismMustRise City Bowl Resident,Cape Town South Africa,,,en,27659,227,15638,13867,,,,,,,,,
Thu Apr 20 2017 14:30:48 GMT-0400 (EDT),855127000000000000,"RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B‰Û_",en,iTukela,iTukela,384230245,Our strength as people isn't tested during the best of times. - President Thabo Mvuyelwa Mbeki. ‰Ï_‰Ï_ l @ChippaUtd _ÙÕ´,"Dutywa, EC l Stellenbosch l ZA",Pacific Time (US & Canada),-25200,en,2382,57,2620,103853,,"Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B0m4u",Wed Apr 19 2017 12:30:00 GMT-0400 (EDT),8.55E+17,thedailyvox,,,,
Thu Apr 20 2017 14:30:57 GMT-0400 (EDT),855127000000000000,RT @ZackieAchmat: Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,en,Eusebius,Eusebius McKaiser,408683294,"Author: A Bantu In My Bathroom | Could I Vote DA | Run, Racist, Run  * Past World Master's Debate Champ * Hosts The Eusebius McKaiser Show on 702 & Cape Talk","Johannesburg, South Africa",Greenland,-7200,en,169956,473,51977,93163,,Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,Thu Apr 20 2017 14:28:13 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 14:32:03 GMT-0400 (EDT),855127000000000000,RT @ZackieAchmat: Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,en,JCharlesLeonard,Charles Leonard,93025935,"Arts & culture editor at The Conversation Africa. Obsessive about music. You know the rest of the tune.",South Africa,Helsinki,10800,en,3224,85,6633,21360,,Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,Thu Apr 20 2017 14:28:13 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 14:32:56 GMT-0400 (EDT),855127000000000000,RT @ZackieAchmat: Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,en,RoscoeJacobs,Roscoe Jacobs,346592584,I am an Activist. Believe in Fighting for a good cause. Secretary of Hout Bay Civic Association. Former ANCYL Chair. Convenor of #GangsterismMustFall,South Africa,,,en,511,11,20,9001,,Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,Thu Apr 20 2017 14:28:13 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 14:39:47 GMT-0400 (EDT),855129000000000000,RT @ZackieAchmat: Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,en,RediTlhabi,Redi Tlhabi,126240387,"presenter on Radio702, Columnist, Author of award winning memoir Endings&Beginnings, member of UN Global Journalist Corps, Speaker, &student; redit@702.co.za",Johannesburg,Pretoria,7200,en,325851,980,6681,97856,,Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi,Thu Apr 20 2017 14:28:13 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 14:40:01 GMT-0400 (EDT),855129000000000000,All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t.co/ziXlXBPZZp,en,ZackieAchmat,Zackie Achmat,179085106,Works @NdifunaUkwazi Retweets generally means endorsed. #SocialismMustRise City Bowl Resident,Cape Town South Africa,,,en,27660,227,15639,13868,,,,,,,,,
Thu Apr 20 2017 14:40:01 GMT-0400 (EDT),855129000000000000,All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t.co/ziXlXBPZZp,en,ZackieAchmat,Zackie Achmat,179085106,Works @NdifunaUkwazi Retweets generally means endorsed. #SocialismMustRise City Bowl Resident,Cape Town South Africa,,,en,27659,227,15638,13867,,,,,,,,,
Thu Apr 20 2017 14:41:21 GMT-0400 (EDT),855129000000000000,RT @ZackieAchmat: All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t‰Û_,en,thabomoetji,Thabo Moetji,2840275881,"Writer & Content Developer at the Media Centre and a Social writer through opinion pieces. When given a chance,you've a responsibility 2 empower others","Pretoria East, South Africa",,,en,1684,20,10758,31831,,All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t.co/ziXlXBPZZp,Thu Apr 20 2017 14:40:01 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 14:54:24 GMT-0400 (EDT),855133000000000000,RT @ZackieAchmat: All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t‰Û_,en,ZaheerDaniels,zaheer,1366517712,"Cape Town; Travel the world; Time is limited,logistics is my game; Always help humanity; Pure intentions...; zaheerdaniels-instagram; Muslim - Palestine... Gaza",Cape Town ~ Palestine,,,en,380,21,13671,10006,,All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t.co/ziXlXBPZZp,Thu Apr 20 2017 14:40:01 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),855133000000000000,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,en,ZackieAchmat,Zackie Achmat,179085106,Works @NdifunaUkwazi Retweets generally means endorsed. #SocialismMustRise City Bowl Resident,Cape Town South Africa,,,en,27660,227,15639,13868,,,,,,,,,
Thu Apr 20 2017 14:55:30 GMT-0400 (EDT),855133000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,LonwaboLusu,black,3136373903,Stellenbosch alumnus. Feminist. #BlackLivesMatter. Left-wing. Transkein. Xhosa.,South Africa,Pacific Time (US & Canada),-25200,en,226,11,4104,3426,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 14:56:48 GMT-0400 (EDT),855133000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,ReclaimCT,Reclaim The City,7.01E+17,Resist unjust evictions. Disrupt property power. Occupy public buildings. Stop the sale of public land. Build affordable housing. Desegregate & Reclaim the City,"Cape Town, South Africa",,,en,1226,16,185,2227,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 14:59:36 GMT-0400 (EDT),855134000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,tshepo_motsitsi,Tshepo Motsitsi,861522349,"Inquisitive, avid reader, sports fan, current affairs junkie, passionate about Mzansi & its people.","Soweto, South Africa",,,en,1431,23,11564,17550,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 15:31:53 GMT-0400 (EDT),855142000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,skilpadberger,Vicky Sparrow,1698480931,Aboriginal Cochaqua people refered to #Paarl Mountain as the 'Skilpadberg'. Tweets about #Land #Decolonization #SocialJustice #Racism #SouthAfrica,"Paarl, South Africa ",Bucharest,10800,en,234,2,510,878,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 15:34:55 GMT-0400 (EDT),855143000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,osipuka,Ta Olwethu Sipuka,845139168,Award-Winning Chief Lobola Negotiator... I generally lead and win International Presidential Campaigns.,"Centurion, Pretoria",Athens,10800,en,10119,60,1193,99787,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 16:27:10 GMT-0400 (EDT),855156000000000000,@ZackieAchmat @tshepo_motsitsi @helenzille @ReclaimCT @AshrafRSA @CapeTimesSA @CapeTalk @Powerfm987 @CapeArgus‰Û_ https://t.co/lSJUJUW3UF,en,sandinh011,blAqFRICAN,404909613,"""When the power of love is greater than the love of power, the world will know peace""|| #ZumaMustFall || #ActionAgainstRape || #RacismMustFall |||Jah Bless ‰Ï__Ùè_","Pretoria, Cape Town, World",,,en,162,1,2772,1739,,,,,,,,,
Thu Apr 20 2017 16:27:20 GMT-0400 (EDT),855156000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,AshrafRSA,Ashraf Hendricks,1686603277,"Pictures, mostly. @GroundUp_News | IG: ashraf_rsa","Cape Town, South Africa",Athens,10800,en,986,25,1400,2623,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 16:27:20 GMT-0400 (EDT),855156000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,AshrafRSA,Ashraf Hendricks,1686603277,"Pictures, mostly. @GroundUp_News | IG: ashraf_rsa","Cape Town, South Africa",Athens,10800,en,986,25,1400,2623,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Thu Apr 20 2017 16:53:45 GMT-0400 (EDT),855163000000000000,"""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight‰Û_ https://t.co/z5T2uhzNiI",en,ReclaimCT,Reclaim The City,7.01E+17,Resist unjust evictions. Disrupt property power. Occupy public buildings. Stop the sale of public land. Build affordable housing. Desegregate & Reclaim the City,"Cape Town, South Africa",,,en,1226,16,185,2228,,,,,,,,,
Thu Apr 20 2017 17:02:25 GMT-0400 (EDT),855165000000000000,RT @ReclaimCT: [DRONE FOOTAGE] The desolation at Wolwerivier that the City of Cape Town doesn't want you to see! @PatriciaDeLille @bretther‰Û_,en,RashaadAmra,Rashaad,46981713,"dismal-science practitioner, non-partisan, views are my own & not that of the Queen, Pope or Diva. retweets could be endorsements, objections or indifference",Cape Town,Pretoria,7200,en,498,7,502,941,,[DRONE FOOTAGE] The desolation at Wolwerivier that the City of Cape Town doesn't want you to see! @PatriciaDeLille‰Û_ https://t.co/vT52z2Q8Wg,Mon Jan 30 2017 09:11:13 GMT-0500 (EST),8.26E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:06:16 GMT-0400 (EDT),855166000000000000,"RT @ReclaimCT: ""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight @ReclaimCT‰Û_",en,h_awkwardly,Mama Amo,7.19E+17,"A walking Mama, I dont know about you",JHB/CT,,,en,727,35,2029,40935,,"""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight‰Û_ https://t.co/z5T2uhzNiI",Thu Apr 20 2017 16:53:45 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:16:27 GMT-0400 (EDT),855168000000000000,"RT @ReclaimCT: ""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight @ReclaimCT‰Û_",en,Fatimah_D,Fatimah Davids,39264799,Observer of stuff (mostly TV),"Cape Town, South Africa",Greenland,-7200,en,196,5,2450,2615,,"""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight‰Û_ https://t.co/z5T2uhzNiI",Thu Apr 20 2017 16:53:45 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:16:55 GMT-0400 (EDT),855168000000000000,RT @ReclaimCT: [DRONE FOOTAGE] The desolation at Wolwerivier that the City of Cape Town doesn't want you to see! @PatriciaDeLille @bretther‰Û_,en,jeanpaul_za,jean-paul _ÙàÀ_Ùà_,47930519,| sociologist | PhD candidate | theology graduate | lecturer | intellectual provocateur | bit of a misfit toy | RT ‰äÊ endorsement |,"cape town, south africa",Pretoria,7200,en,621,42,2306,15879,,[DRONE FOOTAGE] The desolation at Wolwerivier that the City of Cape Town doesn't want you to see! @PatriciaDeLille‰Û_ https://t.co/vT52z2Q8Wg,Mon Jan 30 2017 09:11:13 GMT-0500 (EST),8.26E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:17:23 GMT-0400 (EDT),855169000000000000,"RT @ReclaimCT: ""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight @ReclaimCT‰Û_",en,Deano_T7,...Dean,1555495736,The future I imagined for myself as a child looked nothing like this.,South Africa,Pretoria,7200,en,212,7,383,17302,,"""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight‰Û_ https://t.co/z5T2uhzNiI",Thu Apr 20 2017 16:53:45 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:22:33 GMT-0400 (EDT),855170000000000000,Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demand‰Û_ https://t.co/D2rFXJRrC2,en,ReclaimCT,Reclaim The City,7.01E+17,Resist unjust evictions. Disrupt property power. Occupy public buildings. Stop the sale of public land. Build affordable housing. Desegregate & Reclaim the City,"Cape Town, South Africa",,,en,1226,16,185,2229,,,,,,,,,
Thu Apr 20 2017 17:24:06 GMT-0400 (EDT),855170000000000000,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/‰Û_,en,Deano_T7,...Dean,1555495736,The future I imagined for myself as a child looked nothing like this.,South Africa,Pretoria,7200,en,212,7,383,17302,,Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demand‰Û_ https://t.co/D2rFXJRrC2,Thu Apr 20 2017 17:22:33 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:24:40 GMT-0400 (EDT),855170000000000000,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/‰Û_,en,LonwaboLusu,black,3136373903,Stellenbosch alumnus. Feminist. #BlackLivesMatter. Left-wing. Transkein. Xhosa.,South Africa,Pacific Time (US & Canada),-25200,en,226,11,4109,3443,,Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demand‰Û_ https://t.co/D2rFXJRrC2,Thu Apr 20 2017 17:22:33 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:27:56 GMT-0400 (EDT),855171000000000000,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/‰Û_,en,zakareeee,zak,1495217484,,South Africa,Athens,10800,en,428,4,4685,1995,,Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demand‰Û_ https://t.co/D2rFXJRrC2,Thu Apr 20 2017 17:22:33 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:27:56 GMT-0400 (EDT),855171000000000000,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/‰Û_,en,zakareeee,zak,1495217484,,South Africa,Athens,10800,en,428,4,4685,1995,,Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demand‰Û_ https://t.co/D2rFXJRrC2,Thu Apr 20 2017 17:22:33 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
Thu Apr 20 2017 17:43:59 GMT-0400 (EDT),855175000000000000,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/‰Û_,en,RezaHamdulay,Reza Hamdulay,195474279,"sneakers, street style, occasional rants.- you know, the usual. Stellenbosch_ÙÒçleftist. revolutionary. [he/him]",South Africa.,Greenland,-7200,en,249,0,9339,1076,,Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demand‰Û_ https://t.co/D2rFXJRrC2,Thu Apr 20 2017 17:22:33 GMT-0400 (EDT),8.55E+17,ReclaimCT,,,,
